"artist","title","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","valence","label"
"VHS Or Beta","Forever","1.38E-4","0.575","0.894","0.252","1","0.124","-6.187","0","0.0305","123.873","0.452","0"
"Vixen","One Night Alone","0.0204","0.55","0.563","0.0","0","0.135","-12.888","1","0.029","129.853","0.51","0"
"Bill Douglas","Infant Dreams","0.98","0.262","0.0611","0.953","5","0.105","-22.802","1","0.0416","66.646","0.114","0"
"Kol Simcha","Why","0.928","0.267","0.0218","0.0024","8","0.139","-20.882","1","0.039","77.094","0.151","0"
"Josh Mullins","Mom","0.669","0.513","0.416","0.0","1","0.433","-12.196","1","0.949","73.891","0.446","0"
"Dennis Brown","Ballroom Floor","0.00663","0.733","0.528","0.0","5","0.323","-6.896","0","0.0378","85.787","0.609","0"
"Kingston Trio","Goodnight Irene","0.208","0.489","0.483","3.88E-5","0","0.635","-11.549","1","0.0678","144.352","0.58","0"
"Be Bop Deluxe","Music In Dreamland","0.347","0.424","0.794","0.0145","1","0.642","-7.977","1","0.0514","128.387","0.56","0"
"Peret","Ole Con Ole","0.99","0.596","0.715","0.109","1","0.103","-7.217","0","0.0415","108.906","0.744","0"
"The Velvet Underground","Stephanie Says","0.851","0.558","0.204","7.09E-4","0","0.129","-20.49","1","0.0333","112.531","0.554","1"
"The Disposable Heroes Of Hiphoprisy","Music And Politics","0.837","0.762","0.314","0.398","2","0.112","-16.981","1","0.0882","95.368","0.468","1"
"Big Audio Dynamite","Free (lp)","0.0069","0.719","0.794","0.00539","9","0.0333","-12.604","0","0.0373","122.064","0.758","0"
"KT Tunstall","Under The Weather","0.874","0.418","0.449","7.83E-5","0","0.113","-9.547","1","0.0366","142.379","0.29","0"
"Barry Manilow","Say Goodbye","0.128","0.442","0.507","0.0","7","0.255","-8.086","1","0.0281","134.654","0.282","0"
"Jean Marc Thibault","Fleur De Paris","0.668","0.78","0.493","0.0","0","0.681","-13.615","1","0.465","136.468","0.889","0"
"Alias","After All The Love Is Gone","0.0461","0.605","0.721","0.0","0","0.0643","-10.123","1","0.0305","120.119","0.651","1"
"Arthur Tracy","Where Are You?","0.993","0.256","0.347","0.495","8","0.365","-12.629","1","0.0513","72.327","0.239","1"
"Gertrudis","Carita De Rosa","0.268","0.815","0.772","0.0","9","0.221","-5.042","0","0.0352","104.011","0.839","0"
"The Distillers","World Comes Tumblin' Down","6.47E-4","0.164","0.97","0.00977","7","0.2","-3.479","1","0.0692","172.118","0.318","0"
"Philippe Sarde","LOVESICK - Obsession in �� Time","0.98","0.279","0.145","0.915","2","0.119","-17.062","1","0.0358","83.443","0.448","0"
"Gorillaz","All Alone (Live)","0.00102","0.447","0.779","0.418","7","0.845","-8.57","1","0.139","148.098","0.328","0"
"Andrae Crouch","Jesus Is the Lord","0.668","0.596","0.844","5.39E-6","10","0.093","-5.742","0","0.207","85.871","0.771","0"
"Carlos Baute","Pobre diabla (Directo 09)","0.234","0.683","0.944","1.38E-6","9","0.971","-4.474","0","0.0574","91.989","0.49","0"
"Russ Morgan","The Object Of My Affection","0.905","0.574","0.203","0.0193","3","0.0453","-13.027","1","0.0358","102.382","0.346","0"
"Phil Collins","Please Come Out Tonight","0.853","0.39","0.243","2.3E-4","3","0.111","-13.074","1","0.0296","179.642","0.145","1"
"Bon Jovi / Ray Davies","Celluloid Heroes","0.0189","0.453","0.646","0.0","7","0.1","-6.915","1","0.0315","130.026","0.295","0"
"Harry Choates","Jole Brun","0.982","0.578","0.499","0.843","1","0.16","-12.045","1","0.0577","151.002","0.941","0"
"Warrant","Bed Of Roses","0.144","0.583","0.896","0.0","7","0.465","-6.315","1","0.0418","123.326","0.482","0"
"Barbara Lusch","Bonita","0.714","0.709","0.339","4.32E-4","11","0.2","-13.555","0","0.0342","121.511","0.497","0"
"Studio","Indo","0.338","0.717","0.415","0.411","7","0.037","-17.496","1","0.0555","100.632","0.344","0"
"You Should Go Ahead","Losing track","0.00131","0.319","0.941","6.96E-4","1","0.174","-2.504","0","0.0736","143.976","0.489","0"
"Placebo","Every You Every Me (Infected By The Scourge Of The Earth)","5.04E-6","0.416","0.925","0.0583","2","0.538","-5.638","1","0.0472","136.859","0.0678","0"
"Lil Wayne","Fly Talkin'","0.0772","0.547","0.842","0.0","1","0.632","-3.944","1","0.322","186.218","0.76","1"
"brokeNCYDE","Freaxxx","0.00204","0.566","0.74","0.0","1","0.127","-6.693","1","0.144","119.884","0.131","0"
"Lili Ivanova","Pokrusa","0.133","0.402","0.642","3.59E-6","8","0.0681","-7.088","0","0.0401","139.96","0.387","0"
"Jimmy Page","Writes Of Winter","0.00182","0.388","0.877","0.908","9","0.147","-10.105","1","0.0532","136.301","0.553","1"
"Mercedes Castro","Pedazo De Idiota","0.514","0.619","0.482","0.0","4","0.319","-6.506","1","0.0587","152.444","0.844","0"
"Dr. Elmo","Don't Mess With the IRS","0.251","0.586","0.567","0.0","9","0.161","-8.062","1","0.13","170.386","0.704","1"
"Novaspace","Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version))","1.97E-4","0.606","0.956","0.654","6","0.107","-8.481","0","0.0502","140.01","0.364","0"
"Joe Rogan","Fear Factor (Shiny Happy Jihad)","0.779","0.55","0.851","0.0","5","0.908","-7.492","1","0.932","105.368","0.317","1"
"Phil Vassar","Like I Never Loved Before","0.606","0.424","0.459","1.37E-4","9","0.277","-7.879","1","0.0356","144.222","0.159","0"
"Intars Busulis","Brivdiena","0.762","0.621","0.45","0.0","9","0.0925","-6.053","0","0.0321","139.977","0.377","0"
"Carroll Thompson","Show Some Love Where Is The Love feat. MackaB","0.0177","0.697","0.546","0.0","8","0.505","-7.513","1","0.117","171.989","0.567","0"
"Jorge Alfano","Inti Guauqui","0.995","0.334","0.0389","0.72","8","0.155","-21.052","0","0.0487","71.662","0.499","0"
"Crematorium","Dying Under A Binary Star","1.11E-4","0.413","0.942","0.00269","6","0.0541","-4.742","0","0.0727","84.975","0.372","0"
"The Twinkle Brothers","It Gwine Dreada","0.0131","0.903","0.367","2.17E-5","7","0.0367","-13.344","1","0.117","120.496","0.94","0"
"Chris Camozzi","Sunday In Marin","0.0741","0.55","0.635","0.707","2","0.0387","-10.224","1","0.0385","168.076","0.243","0"
"Cocoa Tea","Hurry Up And Come","0.146","0.793","0.688","0.0","1","0.247","-5.598","0","0.0911","159.952","0.804","0"
"Tha Liks","Da Da Da Da","0.0227","0.633","0.844","0.0","9","0.0786","-5.101","1","0.404","94.263","0.823","0"
"Murskahumppa","Mua rakastan","0.117","0.212","0.939","0.0968","7","0.0947","-4.312","1","0.069","126.807","0.524","0"
"Antonio Koudele","TU MIRADA","0.867","0.598","0.402","0.0","9","0.0783","-7.512","1","0.0257","97.099","0.5","0"
"Furry Lewis","Judge Harsh Blues (Tk. 1)","0.985","0.519","0.177","2.43E-5","2","0.102","-14.602","1","0.0427","114.091","0.32","0"
"Jennifer Lopez","I'm Glad","0.0398","0.741","0.575","0.127","10","0.0853","-5.416","0","0.0555","93.992","0.345","1"
"Seventh Day Slumber","Famous One","0.00748","0.344","0.712","5.04E-5","5","0.242","-5.834","1","0.0398","178.031","0.534","0"
"Mr Brown","So Say I","8.6E-5","0.429","0.761","0.00638","11","0.334","-6.356","1","0.0338","140.167","0.549","1"
"Pitch Black","Big Trouble Upstairs","0.348","0.648","0.806","0.866","8","0.0696","-13.759","1","0.0442","127.975","0.848","0"
"YZ","One Thing","0.541","0.819","0.315","1.68E-4","11","0.0457","-13.556","0","0.31","90.038","0.861","0"
"Firehouse","Talk Of The Town","4.11E-5","0.656","0.747","0.192","1","0.139","-8.098","1","0.0316","119.428","0.958","1"
"Samy Deluxe","Denk","0.274","0.493","0.893","1.63E-4","1","0.255","-5.645","0","0.347","70.858","0.636","0"
"Azukx","124 Stomp","0.195","0.677","0.672","0.91","5","0.186","-12.032","1","0.0349","123.011","0.194","0"
"Daniel Johnston","The Story Of An Artist","0.985","0.421","0.371","0.0153","0","0.351","-9.701","1","0.039","103.574","0.652","0"
"Casiotone For The Painfully Alone","Attic Room","0.621","0.37","0.673","0.655","0","0.0605","-5.106","1","0.0961","98.346","0.525","0"
"Will Ackerman","A Movie Of A Placid Lake On A Moonless Night in September","0.913","0.287","0.144","0.769","1","0.104","-17.977","0","0.0302","91.451","0.0379","0"
"Michael Salgado","Te Vas Angel Mio","0.00766","0.617","0.61","4.8E-4","7","0.114","-6.855","1","0.0374","154.49","0.583","0"
"The Prodigy","Firestarter","0.00339","0.534","0.946","0.442","11","0.164","-5.167","1","0.0793","141.517","0.379","1"
"Phil Collins","Testify","0.00726","0.604","0.778","1.33E-5","0","0.114","-5.686","1","0.0259","100.155","0.419","0"
"Adam Ant","Mohair Locker Room Pin-Up Boys","0.105","0.499","0.964","8.93E-6","10","0.347","-6.331","1","0.0447","165.318","0.847","1"
"Total Fucking Destruction","Enslaved By Propaganda","3.87E-6","0.16","0.96","0.871","4","0.694","-5.53","0","0.0943","99.514","0.292","0"
"Ultraviolence","Stars (GROWTH Ultraviolence Mix)","1.01E-5","0.402","0.984","0.79","7","0.318","-3.535","1","0.0641","174.484","0.0542","0"
"New York Dolls","Human Being (1972 demo)","0.129","0.446","0.639","0.927","11","0.12","-9.246","1","0.0394","131.424","0.425","0"
"Cutting Edge","Tune In","0.814","0.36","0.45","0.752","4","0.122","-12.784","1","0.0352","136.192","0.254","1"
"Kai Winding","Doodlin'","0.858","0.733","0.261","0.136","5","0.127","-15.018","1","0.0489","112.15","0.528","0"
"Pat Metheny","Hermitage","0.989","0.35","0.0111","0.897","9","0.0898","-24.571","0","0.0473","207.503","0.053","0"
"Gary Go","Open Arms","0.091","0.506","0.857","1.01E-6","0","0.0814","-5.748","1","0.0529","131.945","0.145","0"
"Brainchoke","Untitled","0.88","0.369","0.22","0.944","0","0.131","-15.991","0","0.033","100.118","0.118","0"
"Hot Club Of Cowtown","The Magic Violin","0.494","0.637","0.762","0.793","11","0.159","-8.895","0","0.0681","148.036","0.961","1"
"Bill Murk","I Will Call Upon the Lord","0.227","0.547","0.794","0.258","2","0.122","-6.942","1","0.0949","75.034","0.889","0"
"He Is Legend","Stampede","8.74E-5","0.524","0.964","0.00659","7","0.52","-7.022","1","0.207","98.039","0.269","0"
"Nikos Kalaintzis","Chira","0.923","0.592","0.257","1.64E-6","0","0.0782","-13.876","1","0.0441","100.492","0.481","0"
"Cece Winans","Come On Back Home","0.409","0.784","0.445","2.39E-5","8","0.0679","-7.489","1","0.0267","96.064","0.427","0"
"Kitaro","Earth Born","0.676","0.127","0.303","0.825","2","0.571","-12.238","1","0.0376","74.59","0.071","0"
"John Mayer","Sannyasin","0.97","0.328","0.0131","0.5","7","0.244","-25.388","1","0.049","129.77","0.23","0"
"DJ Omega","E. Warren","7.74E-6","0.764","0.462","0.933","11","0.0761","-11.777","1","0.0687","154.939","0.593","0"
"Swans Of Avon","Shining","3.2E-5","0.56","0.736","0.46","2","0.157","-6.148","1","0.0299","109.986","0.471","0"
"Sandi Thom","I Wish I Was A Punk Rocker (With Flowers In My Hair)","0.544","0.7","0.465","0.0","4","0.606","-6.815","1","0.358","108.102","0.719","0"
"Behemoth","Hello Space Boy","0.00511","0.204","0.919","0.0201","5","0.0629","-4.207","1","0.0654","80.661","0.0623","0"
"Les Brown","Dance of the Blue Devils","0.993","0.486","0.18","0.884","3","0.125","-21.178","1","0.0562","193.875","0.893","1"
"Bobby Pulido","La Bruja Chafa","0.0595","0.586","0.624","2.24E-5","2","0.0621","-8.724","1","0.0741","180.757","0.964","1"
"Norman Howard","The Sound From There","0.524","0.27","0.176","0.468","1","0.117","-21.629","1","0.0489","166.818","0.115","0"
"Nightswimmer","Splitting The Seconds","0.0285","0.69","0.945","0.195","0","0.108","-11.592","1","0.0632","119.93","0.117","0"
"Eden's Bridge","Shout For Joy  (Celtic Psalms Album Version)","0.543","0.669","0.39","9.43E-5","7","0.212","-12.93","1","0.028","90.008","0.818","0"
"Marc Shaiman","Best In LA","0.993","0.122","0.0145","0.746","5","0.0771","-25.444","1","0.0378","75.588","0.0397","0"
"Alice Cooper","Goin' To The River","0.0139","0.38","0.515","0.00297","1","0.105","-15.468","0","0.0377","141.401","0.852","1"
"The Gathering","Locked Away","0.244","0.186","0.513","1.52E-4","6","0.169","-7.707","0","0.0297","181.133","0.0478","1"
"Dakis","Min Xechnas (Forse)","0.608","0.48","0.499","0.0","4","0.216","-10.427","1","0.0514","136.921","0.577","0"
"H-Town","Here We Go Again","0.554","0.407","0.43","0.0","11","0.0694","-9.39","0","0.0484","62.603","0.33","0"
"bel canto","Rumour (Abstract Hip Hop Mix)","0.85","0.272","0.267","1.46E-4","7","0.482","-17.844","1","0.0345","105.058","0.475","0"
"Shade Sheist / N.U.N.E. / King Arthur","The Urban Gospel","0.00168","0.908","0.486","2.2E-4","1","0.114","-8.259","1","0.18","89.898","0.575","0"
"Remy Shand","The Second One","0.217","0.639","0.753","0.0","10","0.244","-6.062","0","0.0719","89.004","0.842","0"
"Maracaibo 15","18 De Noviembre","0.49","0.711","0.866","0.0","11","0.0699","-9.367","0","0.262","90.567","0.964","0"
"Elakelaiset","Laakista humppa","0.0159","0.335","0.996","4.07E-6","9","0.951","-1.791","0","0.347","115.833","0.0777","0"
"Dan Hicks","He Don't Care (He's Stoned)","0.95","0.439","0.0437","0.438","0","0.115","-33.385","1","0.0723","72.649","0.439","0"
"Daryl Hall & John Oates","Rich Girl","0.5","0.597","0.643","0.0","5","0.0435","-6.303","1","0.134","167.963","0.823","1"
"Arc Angels","See What Tomorrow Brings","0.0543","0.578","0.506","9.03E-6","8","0.0906","-10.163","1","0.0345","125.823","0.384","0"
"Call To Preserve","Hindsight","7.72E-5","0.381","0.981","8.12E-4","10","0.354","-1.9","0","0.237","103.401","0.625","0"
"Ziggy Marley And The Melody Makers","New Love","0.0181","0.712","0.657","1.94E-5","10","0.106","-8.532","0","0.05","86.353","0.63","0"
"Lit","Lovely Day","3.53E-4","0.423","0.933","0.0","10","0.125","-4.029","1","0.0603","134.881","0.405","0"
"Ai Ai Ai","Com Una Flama","0.484","0.766","0.873","0.0","5","0.0908","-4.994","0","0.0333","91.987","0.888","0"
"Kiss","Anything For My Baby","0.15","0.65","0.929","7.54E-5","10","0.16","-5.323","0","0.0686","139.26","0.662","0"
"The Shamrock Singers","Fields Of Athenry","0.943","0.536","0.199","3.7E-5","4","0.13","-16.885","1","0.0312","114.067","0.288","1"
"The Cardigans","Explode","8.16E-5","0.673","0.421","5.7E-4","6","0.0783","-6.674","1","0.0311","117.625","0.307","0"
"Charly Garcia","Tango","0.286","0.648","0.535","0.0","9","0.073","-12.239","1","0.314","176.114","0.589","0"
"Mustafa Sandal","Beni Aglatma","0.0423","0.537","0.627","4.36E-4","1","0.101","-12.241","0","0.0486","170.03","0.48","0"
"Schoolyard Heroes","The Last Man On Earth","0.686","0.462","0.483","0.0","0","0.131","-12.607","1","0.0395","117.772","0.225","0"
"DJ Isaac","Focus","0.00407","0.696","0.961","0.742","11","0.109","-7.215","1","0.0773","140.004","0.549","0"
"Ill Harmonics","Life","0.118","0.753","0.48","0.0","0","0.0822","-16.427","1","0.0554","88.531","0.63","0"
"The Last Vegas","Another Lover","3.12E-5","0.33","0.974","4.16E-4","6","0.138","-3.469","0","0.103","89.585","0.471","0"
"The Gathering","Fear The Sea","1.64E-4","0.236","0.81","0.829","4","0.365","-5.842","0","0.0446","131.188","0.257","1"
"Radiohead","2 + 2 = 5","0.182","0.443","0.717","5.1E-5","5","0.345","-5.498","0","0.0504","149.582","0.386","0"
"Sex Pistols","100 Club 1996 ''We Love You Beatles'' - Live","0.969","0.565","0.638","0.0","3","0.724","-7.749","1","0.889","165.672","0.915","0"
"Alicia Keys","Karma","0.0743","0.727","0.736","0.00311","10","0.0347","-6.203","1","0.0615","85.1","0.687","1"
"Free","Heartbreaker","0.14","0.498","0.72","2.52E-4","4","0.38","-10.533","0","0.0674","121.892","0.576","0"
"Light Of The World","Pete's Crusade","0.199","0.729","0.6","0.949","0","0.131","-13.475","1","0.0444","120.588","0.869","0"
"Baby Rasta & Gringo","Yo Quiero Contigo","0.0422","0.816","0.825","0.369","2","0.207","-8.606","1","0.072","92.005","0.563","0"
"Charlie Byrd Trio","Goody Goody","0.862","0.64","0.123","0.0222","5","0.109","-19.126","1","0.065","87.354","0.594","0"
"Joanna Connor","Money Blues","0.141","0.365","0.641","2.45E-4","5","0.0745","-5.317","1","0.0311","184.69","0.588","0"
"Ghetto Mafia","This Is A Stick Up","0.206","0.831","0.353","1.24E-5","0","0.149","-9.69","1","0.34","82.034","0.688","0"
"Bedrock","Emerald","1.13E-4","0.649","0.873","0.88","7","0.0913","-8.684","1","0.0419","121.994","0.1","0"
"Radio Birdman","Zeno Beach","3.94E-5","0.314","0.94","0.00524","2","0.363","-4.958","0","0.0617","93.704","0.506","0"
"Francis Dhomont","Meteores mouvement de Chroniques de la lumier","0.09","0.294","0.334","0.0617","9","0.197","-19.538","1","0.198","138.025","0.038","1"
"Zeca Baleiro","Telegrama","0.117","0.643","0.501","0.0463","11","0.239","-7.981","0","0.0424","94.514","0.394","0"
"Digital Mystikz","Molten","8.88E-4","0.659","0.473","0.849","1","0.357","-6.52","1","0.0455","142.992","0.0767","0"
"The Highwaymen","The Road Goes On Forever","0.597","0.714","0.633","1.23E-5","2","0.0591","-9.912","1","0.046","111.583","0.672","0"
"Papa Wemba","Phrase","0.685","0.582","0.556","0.0","2","0.132","-8.652","1","0.0734","158.032","0.632","0"
"Bobaflex","Medicine","0.00497","0.631","0.846","0.0","7","0.483","-4.359","1","0.034","103.959","0.547","0"
"John Mayall","Don't Waste My Time","0.181","0.541","0.875","0.317","4","0.587","-10.547","1","0.0559","114.039","0.784","1"
"Lizzy Borden","Love You to Pieces","0.00162","0.35","0.969","0.006","4","0.32","-3.639","0","0.0862","148.263","0.36","0"
"Richard Smith","Take That!","0.0594","0.716","0.79","0.778","2","0.0765","-5.807","1","0.0297","101.028","0.698","1"
"Ned Miller","From A Jack To A King","0.824","0.607","0.624","0.0","11","0.102","-2.983","1","0.0336","100.809","0.694","1"
"Lara Fabian","L'Amour Existe Encore","0.601","0.705","0.516","0.0","6","0.171","-6.069","0","0.0273","105.909","0.288","0"
"Spliff","Heut' Nacht","0.0139","0.939","0.202","0.109","1","0.0909","-19.806","0","0.102","108.075","0.737","0"
"John Mayall","The Witching Hour","0.00329","0.502","0.826","1.65E-4","5","0.158","-5.186","0","0.0453","172.722","0.704","0"
"Jars Of Clay","Love Me","9.45E-4","0.476","0.929","4.09E-4","2","0.0972","-4.949","1","0.0528","127.977","0.425","0"
"Liars","Leather Prowler","0.53","0.389","0.867","0.745","8","0.187","-8.483","0","0.113","143.568","0.115","0"
"Yami Bolo","Put Down Your Weapons","0.297","0.667","0.735","0.0","0","0.4","-5.263","1","0.328","75.099","0.668","0"
"Grandmaster Flash","Underarms","0.183","0.789","0.602","0.0","2","0.12","-16.081","1","0.0949","98.196","0.792","0"
"Angelica Maria","Te Necesito","0.863","0.56","0.318","1.35E-6","0","0.0755","-7.903","1","0.0293","81.915","0.459","0"
"Scott Ainslie","Terraplane Blues","0.857","0.786","0.396","0.00148","2","0.067","-10.216","1","0.0417","103.652","0.74","0"
"Dario Marianelli","The Harbour","0.925","0.0829","0.118","0.803","5","0.0775","-20.827","1","0.0358","72.277","0.0946","0"
"Chris Eaton","All Or Nothing  (Wonderful World Album Version)","0.877","0.316","0.191","2.71E-6","7","0.133","-12.738","1","0.0304","70.811","0.173","0"
"Bobby Pulido","La Rosa","0.0913","0.581","0.717","2.04E-4","9","0.0768","-8.38","1","0.145","196.674","0.722","1"
"30 Seconds To Mars","End Of The Beginning","2.87E-4","0.467","0.81","0.00195","10","0.262","-5.612","0","0.0487","98.521","0.388","0"
